,ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,RecreationVisits
829,Channel Islands NP,2007.0,360806.0,14249.0,3819496.0,341976.0,0.0,0.0,0.0,0.0,17801.0,23070.0,87791.0,360806.0
830,Channel Islands NP,2008.0,332177.0,8731.0,3393067.0,209544.0,0.0,0.0,0.0,0.0,16949.0,16820.0,18673.0,332177.0
831,Channel Islands NP,2009.0,348745.0,13388.0,3351421.0,321312.0,0.0,0.0,0.0,0.0,20197.0,19029.0,16437.0,348745.0
832,Channel Islands NP,2010.0,277515.0,10671.0,1826552.0,256104.0,0.0,0.0,0.0,0.0,37071.0,14138.0,22513.0,277515.0
833,Channel Islands NP,2011.0,242756.0,9056.0,1660978.0,217344.0,0.0,0.0,0.0,0.0,22831.0,10938.0,27153.0,242756.0
834,Channel Islands NP,2012.0,249594.0,5141.0,2154055.0,123384.0,0.0,0.0,0.0,0.0,19785.0,8750.0,20815.0,249594.0
835,Channel Islands NP,2013.0,212029.0,6006.0,1635258.0,144144.0,0.0,0.0,0.0,0.0,20032.0,7874.0,27787.0,212029.0
836,Channel Islands NP,2014.0,342161.0,6574.0,3525766.0,157776.0,0.0,0.0,0.0,0.0,23068.0,8959.0,20017.0,342161.0
837,Channel Islands NP,2015.0,324816.0,9365.0,3311255.0,224760.0,0.0,0.0,0.0,0.0,23326.0,12416.0,33403.0,324816.0
838,Channel Islands NP,2016.0,364807.0,7387.0,3465495.0,177288.0,0.0,0.0,0.0,0.0,22885.0,10688.0,25953.0,364807.0
839,Channel Islands NP,2017.0,383687.0,11449.0,3932871.0,274776.0,0.0,0.0,0.0,0.0,22934.0,12925.0,28017.0,383687.0
840,Congaree NP,1985.0,12332.0,89.0,31359.0,69.0,0.0,0.0,0.0,0.0,55.0,0.0,98.0,12332.0
841,Congaree NP,1986.0,16508.0,16.0,41326.0,64.0,0.0,0.0,0.0,0.0,92.0,0.0,191.0,16508.0
842,Congaree NP,1987.0,20312.0,0.0,53020.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,115.0,20312.0
843,Congaree NP,1988.0,26257.0,0.0,67782.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,238.0,26257.0
844,Congaree NP,1989.0,25445.0,0.0,57902.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,271.0,25445.0
845,Congaree NP,1990.0,23223.0,0.0,56141.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,148.0,23223.0
846,Congaree NP,1991.0,30975.0,0.0,78305.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,382.0,30975.0
847,Congaree NP,1992.0,40018.0,0.0,99701.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,327.0,40018.0
848,Congaree NP,1993.0,54669.0,0.0,180827.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,581.0,54669.0
849,Congaree NP,1994.0,67756.0,0.0,222368.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,500.0,67756.0
850,Congaree NP,1995.0,67949.0,0.0,220527.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,541.0,67949.0
851,Congaree NP,1996.0,62614.0,0.0,202182.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,522.0,62614.0
852,Congaree NP,1997.0,70716.0,0.0,228308.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,496.0,70716.0
853,Congaree NP,1998.0,93725.0,0.0,296635.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,524.0,93725.0
854,Congaree NP,1999.0,82223.0,0.0,270569.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,907.0,82223.0
855,Congaree NP,2000.0,95619.0,0.0,319797.0,0.0,0.0,0.0,0.0,0.0,631.0,0.0,1016.0,95619.0
856,Congaree NP,2001.0,119738.0,0.0,385094.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,840.0,119738.0
857,Congaree NP,2002.0,101620.0,0.0,326222.0,0.0,0.0,0.0,0.0,0.0,439.0,0.0,629.0,101620.0
858,Congaree NP,2003.0,107114.0,0.0,342780.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,860.0,107114.0
859,Congaree NP,2004.0,126247.0,0.0,409626.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,1067.0,126247.0
860,Congaree NP,2005.0,84301.0,0.0,293040.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,1517.0,84301.0
861,Congaree NP,2006.0,134045.0,0.0,446632.0,0.0,0.0,0.0,0.0,0.0,686.0,0.0,1539.0,134045.0
862,Congaree NP,2007.0,115524.0,0.0,404050.0,0.0,0.0,0.0,0.0,0.0,795.0,0.0,2079.0,115524.0
863,Congaree NP,2008.0,104913.0,0.0,396095.0,0.0,0.0,0.0,0.0,0.0,1084.0,0.0,2984.0,104913.0
864,Congaree NP,2009.0,122970.0,0.0,448469.0,0.0,0.0,0.0,0.0,0.0,861.0,0.0,3117.0,122970.0
865,Congaree NP,2010.0,121208.0,0.0,463241.0,0.0,0.0,0.0,0.0,0.0,1174.0,0.0,3807.0,121208.0
866,Congaree NP,2011.0,120166.0,0.0,470562.0,0.0,0.0,0.0,0.0,0.0,1176.0,0.0,4327.0,120166.0
867,Congaree NP,2012.0,109685.0,0.0,436977.0,0.0,0.0,0.0,0.0,0.0,867.0,0.0,4529.0,109685.0
868,Congaree NP,2013.0,120340.0,0.0,449741.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0,3857.0,120340.0
869,Congaree NP,2014.0,120122.0,0.0,423544.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,2699.0,120122.0
870,Congaree NP,2015.0,87513.0,0.0,336062.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,3289.0,87513.0
871,Congaree NP,2016.0,143843.0,0.0,562372.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,6256.0,143843.0
872,Congaree NP,2017.0,159595.0,0.0,703583.0,0.0,0.0,0.0,0.0,0.0,1424.0,0.0,9816.0,159595.0
873,Crater Lake NP,1904.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0
874,Crater Lake NP,1905.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0
875,Crater Lake NP,1906.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
876,Crater Lake NP,1907.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0
877,Crater Lake NP,1908.0,5275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275.0
878,Crater Lake NP,1909.0,4171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4171.0
879,Crater Lake NP,1910.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
880,Crater Lake NP,1911.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0
881,Crater Lake NP,1912.0,5235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5235.0
882,Crater Lake NP,1913.0,6253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6253.0
883,Crater Lake NP,1914.0,7096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7096.0
884,Crater Lake NP,1915.0,11371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11371.0
885,Crater Lake NP,1916.0,12265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12265.0
886,Crater Lake NP,1917.0,11645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11645.0
887,Crater Lake NP,1918.0,13231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13231.0
888,Crater Lake NP,1919.0,16645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16645.0
889,Crater Lake NP,1920.0,20135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20135.0
890,Crater Lake NP,1921.0,28617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28617.0
891,Crater Lake NP,1922.0,33016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33016.0
892,Crater Lake NP,1923.0,52017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52017.0
893,Crater Lake NP,1924.0,64312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64312.0
894,Crater Lake NP,1925.0,65018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65018.0
895,Crater Lake NP,1926.0,86019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86019.0
896,Crater Lake NP,1927.0,82354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82354.0
897,Crater Lake NP,1928.0,113323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113323.0
898,Crater Lake NP,1929.0,128435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128435.0
899,Crater Lake NP,1930.0,157693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157693.0
900,Crater Lake NP,1931.0,170284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170284.0
901,Crater Lake NP,1932.0,109738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109738.0
902,Crater Lake NP,1933.0,90512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90512.0
903,Crater Lake NP,1934.0,118699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118699.0
904,Crater Lake NP,1935.0,107701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107701.0
905,Crater Lake NP,1936.0,180382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180382.0
906,Crater Lake NP,1937.0,202403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202403.0
907,Crater Lake NP,1938.0,190699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190699.0
908,Crater Lake NP,1939.0,225101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225101.0
909,Crater Lake NP,1940.0,252482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252482.0
910,Crater Lake NP,1941.0,274002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274002.0
911,Crater Lake NP,1942.0,88568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88568.0
912,Crater Lake NP,1943.0,28850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28850.0
913,Crater Lake NP,1944.0,44389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44389.0
914,Crater Lake NP,1945.0,79535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79535.0
915,Crater Lake NP,1946.0,208640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208640.0
916,Crater Lake NP,1947.0,378000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378000.0
917,Crater Lake NP,1948.0,313580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313580.0
918,Crater Lake NP,1949.0,330829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330829.0
919,Crater Lake NP,1950.0,310796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310796.0
920,Crater Lake NP,1951.0,289286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289286.0
921,Crater Lake NP,1952.0,312677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312677.0
922,Crater Lake NP,1953.0,332835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332835.0
923,Crater Lake NP,1954.0,370600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370600.0
924,Crater Lake NP,1955.0,343800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343800.0
925,Crater Lake NP,1956.0,359800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359800.0
926,Crater Lake NP,1957.0,330500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330500.0
927,Crater Lake NP,1958.0,333900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333900.0
928,Crater Lake NP,1959.0,341000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341000.0
929,Crater Lake NP,1960.0,397700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397700.0
930,Crater Lake NP,1961.0,415600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415600.0
931,Crater Lake NP,1962.0,592400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592400.0
932,Crater Lake NP,1963.0,475700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475700.0
933,Crater Lake NP,1964.0,494100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494100.0
934,Crater Lake NP,1965.0,480500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480500.0
935,Crater Lake NP,1966.0,552500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552500.0
936,Crater Lake NP,1967.0,499400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499400.0
937,Crater Lake NP,1968.0,578300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578300.0
938,Crater Lake NP,1969.0,544900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544900.0
939,Crater Lake NP,1970.0,535000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535000.0
940,Crater Lake NP,1971.0,535000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535000.0
941,Crater Lake NP,1972.0,566655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566655.0
942,Crater Lake NP,1973.0,505300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505300.0
943,Crater Lake NP,1974.0,496100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496100.0
944,Crater Lake NP,1975.0,356500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356500.0
945,Crater Lake NP,1976.0,532700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532700.0
946,Crater Lake NP,1977.0,558300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558300.0
947,Crater Lake NP,1978.0,553374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553374.0
948,Crater Lake NP,1979.0,410749.0,35648.0,2640954.0,17828.0,18097.0,0.0,8320.0,34677.0,2692.0,0.0,0.0,410749.0
949,Crater Lake NP,1980.0,455143.0,29113.0,2939503.0,14560.0,18444.0,0.0,24465.0,26001.0,1902.0,0.0,0.0,455143.0
950,Crater Lake NP,1981.0,503404.0,33315.0,3022671.0,16658.0,19566.0,0.0,22635.0,23724.0,2618.0,0.0,0.0,503404.0
951,Crater Lake NP,1982.0,435589.0,48694.0,2613214.0,24343.0,20592.0,0.0,18885.0,16821.0,2154.0,0.0,0.0,435589.0
952,Crater Lake NP,1983.0,379008.0,50578.0,1895646.0,25291.0,19429.0,11829.0,0.0,0.0,2055.0,0.0,0.0,379008.0
953,Crater Lake NP,1984.0,419829.0,80116.0,3888253.0,89374.0,9161.0,12162.0,0.0,0.0,1649.0,0.0,0.0,419829.0
954,Crater Lake NP,1985.0,390604.0,37323.0,2291344.0,19293.0,15912.0,32281.0,0.0,0.0,1185.0,0.0,0.0,390604.0
955,Crater Lake NP,1986.0,402789.0,24927.0,2236495.0,12465.0,16013.0,26370.0,0.0,0.0,1376.0,0.0,0.0,402789.0
956,Crater Lake NP,1987.0,460550.0,32031.0,2678448.0,16017.0,17540.0,37923.0,0.0,0.0,1466.0,0.0,0.0,460550.0
957,Crater Lake NP,1988.0,443430.0,25564.0,2575633.0,12782.0,17327.0,33979.0,1636.0,263.0,1508.0,0.0,0.0,443430.0
958,Crater Lake NP,1989.0,430734.0,24003.0,2445020.0,12004.0,6868.0,36704.0,3253.0,296.0,1153.0,0.0,0.0,430734.0
959,Crater Lake NP,1990.0,384941.0,69312.0,2241134.0,34659.0,10057.0,31769.0,2362.0,0.0,911.0,0.0,0.0,384941.0
960,Crater Lake NP,1991.0,456931.0,68510.0,2623377.0,34258.0,10711.0,39899.0,963.0,0.0,1775.0,0.0,0.0,456931.0
961,Crater Lake NP,1992.0,461668.0,49832.0,2722765.0,24919.0,20946.0,35808.0,1390.0,0.0,1440.0,0.0,0.0,461668.0
962,Crater Lake NP,1993.0,381747.0,38167.0,2102902.0,19087.0,10199.0,26979.0,1643.0,0.0,1558.0,0.0,0.0,381747.0
963,Crater Lake NP,1994.0,454215.0,45865.0,2503888.0,22934.0,10342.0,33428.0,2372.0,0.0,1633.0,0.0,0.0,454215.0
964,Crater Lake NP,1995.0,496041.0,46570.0,2584318.0,23286.0,25498.0,18375.0,2945.0,0.0,743.0,0.0,0.0,496041.0
965,Crater Lake NP,1996.0,476957.0,49600.0,2254210.0,24800.0,16406.0,14359.0,996.0,0.0,926.0,0.0,0.0,476957.0
966,Crater Lake NP,1997.0,451548.0,49600.0,2184169.0,24800.0,16627.0,14360.0,1106.0,0.0,1839.0,0.0,0.0,451548.0
967,Crater Lake NP,1998.0,471865.0,49600.0,2877904.0,24800.0,34025.0,31859.0,1443.0,0.0,1214.0,0.0,0.0,471865.0
968,Crater Lake NP,1999.0,417992.0,49600.0,2662492.0,24800.0,32688.0,29323.0,3179.0,0.0,1258.0,0.0,0.0,417992.0
969,Crater Lake NP,2000.0,426883.0,49600.0,2818949.0,24800.0,33900.0,35227.0,2408.0,0.0,1482.0,0.0,0.0,426883.0
970,Crater Lake NP,2001.0,457373.0,49600.0,3030109.0,24800.0,31762.0,39683.0,4292.0,0.0,2009.0,0.0,0.0,457373.0
971,Crater Lake NP,2002.0,456620.0,49600.0,3031424.0,24800.0,33432.0,36558.0,6803.0,0.0,1464.0,0.0,0.0,456620.0
972,Crater Lake NP,2003.0,479183.0,49600.0,2995663.0,24800.0,32697.0,35057.0,3123.0,0.0,1500.0,0.0,0.0,479183.0
973,Crater Lake NP,2004.0,417066.0,49600.0,2797701.0,24800.0,33488.0,33924.0,4266.0,0.0,1830.0,0.0,0.0,417066.0
974,Crater Lake NP,2005.0,447240.0,49600.0,2556858.0,24800.0,24689.0,25599.0,2999.0,0.0,1142.0,0.0,0.0,447240.0
975,Crater Lake NP,2006.0,388972.0,49600.0,2485062.0,24800.0,28976.0,29421.0,2401.0,0.0,1095.0,0.0,0.0,388972.0
976,Crater Lake NP,2007.0,468958.0,49600.0,2942573.0,24800.0,30483.0,35005.0,4165.0,0.0,1442.0,0.0,0.0,468958.0
977,Crater Lake NP,2008.0,415686.0,49600.0,2705216.0,24800.0,31099.0,33461.0,2751.0,0.0,1349.0,0.0,0.0,415686.0
978,Crater Lake NP,2009.0,446516.0,49600.0,3041339.0,24800.0,31133.0,41992.0,5076.0,0.0,1852.0,0.0,0.0,446516.0
979,Crater Lake NP,2010.0,448319.0,49600.0,3047840.0,24800.0,32993.0,39881.0,5778.0,0.0,1815.0,0.0,0.0,448319.0
980,Crater Lake NP,2011.0,423551.0,49600.0,2902645.0,24800.0,40213.0,32675.0,4241.0,0.0,1925.0,0.0,0.0,423551.0
981,Crater Lake NP,2012.0,447251.0,49600.0,3160375.0,24800.0,33028.0,44734.0,6527.0,0.0,2066.0,0.0,0.0,447251.0
982,Crater Lake NP,2013.0,523027.0,49600.0,3539726.0,24800.0,42957.0,48069.0,0.0,0.0,3022.0,0.0,0.0,523027.0
983,Crater Lake NP,2014.0,535508.0,49600.0,3543833.0,24800.0,34053.0,49994.0,3313.0,0.0,2929.0,0.0,0.0,535508.0
984,Crater Lake NP,2015.0,614712.0,49600.0,4033484.0,24800.0,34629.0,55596.0,7548.0,0.0,3253.0,0.0,0.0,614712.0
985,Crater Lake NP,2016.0,756344.0,49600.0,4456078.0,24800.0,35871.0,50761.0,6280.0,0.0,4706.0,0.0,0.0,756344.0
986,Crater Lake NP,2017.0,711749.0,49600.0,3851809.0,24800.0,30666.0,36333.0,4317.0,0.0,2851.0,0.0,0.0,711749.0
987,Cuyahoga Valley NP,1978.0,496400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496400.0
988,Cuyahoga Valley NP,1979.0,543025.0,0.0,1358450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543025.0
989,Cuyahoga Valley NP,1980.0,563300.0,0.0,1408250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563300.0
990,Cuyahoga Valley NP,1981.0,596300.0,0.0,1513000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596300.0
991,Cuyahoga Valley NP,1982.0,717815.0,6464.0,1309980.0,3232.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,717815.0
992,Cuyahoga Valley NP,1983.0,939562.0,9696.0,2032910.0,4848.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,939562.0
993,Cuyahoga Valley NP,1984.0,1018828.0,9696.0,2015431.0,4848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018828.0
994,Cuyahoga Valley NP,1985.0,1004858.0,9696.0,2054647.0,4848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004858.0
995,Cuyahoga Valley NP,1986.0,1042148.0,9696.0,2214902.0,4848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042148.0
996,Cuyahoga Valley NP,1987.0,1113405.0,9688.0,2249252.0,4844.0,1334.0,0.0,0.0,0.0,0.0,0.0,0.0,1113405.0
997,Cuyahoga Valley NP,1988.0,1229717.0,9696.0,2609851.0,4848.0,1000.0,0.0,0.0,0.0,0.0,0.0,522.0,1229717.0
998,Cuyahoga Valley NP,1989.0,1159648.0,9696.0,2284232.0,4848.0,1144.0,0.0,0.0,0.0,0.0,0.0,1083.0,1159648.0
999,Cuyahoga Valley NP,1990.0,1200622.0,9696.0,2197112.0,4848.0,1309.0,0.0,0.0,0.0,0.0,0.0,1524.0,1200622.0
1000,Cuyahoga Valley NP,1991.0,1358984.0,9696.0,2806936.0,4848.0,1352.0,0.0,0.0,0.0,0.0,0.0,2582.0,1358984.0
1001,Cuyahoga Valley NP,1992.0,1430382.0,8872.0,3317488.0,4436.0,2750.0,0.0,0.0,0.0,0.0,0.0,970.0,1430382.0
1002,Cuyahoga Valley NP,1993.0,2266139.0,9710.0,5796964.0,4855.0,2668.0,0.0,0.0,0.0,0.0,0.0,1493.0,2266139.0
1003,Cuyahoga Valley NP,1994.0,3266401.0,9696.0,9321777.0,4848.0,2498.0,0.0,0.0,0.0,0.0,0.0,2313.0,3266401.0
1004,Cuyahoga Valley NP,1995.0,3195207.0,8888.0,9814070.0,4444.0,2676.0,0.0,0.0,0.0,0.0,0.0,2690.0,3195207.0
1005,Cuyahoga Valley NP,1996.0,3455878.0,9696.0,10472610.0,4848.0,2552.0,0.0,0.0,0.0,0.0,0.0,2914.0,3455878.0
1006,Cuyahoga Valley NP,1997.0,3527837.0,9696.0,10400508.0,4848.0,2561.0,0.0,0.0,0.0,0.0,0.0,3646.0,3527837.0
1007,Cuyahoga Valley NP,1998.0,3467107.0,9696.0,10255106.0,4848.0,2252.0,0.0,0.0,0.0,0.0,0.0,3067.0,3467107.0
1008,Cuyahoga Valley NP,1999.0,3324284.0,9696.0,9730019.0,4848.0,2402.0,0.0,0.0,0.0,0.0,0.0,3401.0,3324284.0
1009,Cuyahoga Valley NP,2000.0,3324918.0,4796.0,10317816.0,2398.0,2352.0,0.0,0.0,0.0,0.0,0.0,3167.0,3324918.0
1010,Cuyahoga Valley NP,2001.0,3123353.0,1296.0,9478567.0,648.0,2336.0,0.0,0.0,0.0,0.0,0.0,2791.0,3123353.0
1011,Cuyahoga Valley NP,2002.0,3217935.0,856.0,10079269.0,428.0,5116.0,0.0,0.0,0.0,0.0,0.0,2554.0,3217935.0
1012,Cuyahoga Valley NP,2003.0,2879591.0,924.0,8981429.0,463.0,2761.0,0.0,0.0,0.0,0.0,0.0,2765.0,2879591.0
1013,Cuyahoga Valley NP,2004.0,3306175.0,636.0,10652294.0,318.0,2792.0,0.0,0.0,0.0,0.0,0.0,3470.0,3306175.0
1014,Cuyahoga Valley NP,2005.0,2533827.0,576.0,7764895.0,288.0,3060.0,0.0,0.0,0.0,0.0,0.0,2687.0,2533827.0
1015,Cuyahoga Valley NP,2006.0,2468816.0,473.0,7485631.0,239.0,2529.0,0.0,0.0,0.0,0.0,0.0,1943.0,2468816.0
1016,Cuyahoga Valley NP,2007.0,2486656.0,296.0,7453337.0,152.0,1922.0,0.0,0.0,0.0,0.0,0.0,3231.0,2486656.0
1017,Cuyahoga Valley NP,2008.0,2828233.0,204.0,7632052.0,108.0,1880.0,0.0,0.0,0.0,0.0,0.0,2688.0,2828233.0
1018,Cuyahoga Valley NP,2009.0,2589288.0,192.0,7030280.0,96.0,1747.0,0.0,0.0,0.0,0.0,0.0,546.0,2589288.0
1019,Cuyahoga Valley NP,2010.0,2492670.0,186.0,7331201.0,94.0,1911.0,0.0,0.0,0.0,0.0,0.0,808.0,2492670.0
1020,Cuyahoga Valley NP,2011.0,2161185.0,192.0,6497835.0,96.0,4040.0,0.0,0.0,0.0,0.0,0.0,1499.0,2161185.0
1021,Cuyahoga Valley NP,2012.0,2299722.0,159.0,7025556.0,74.0,5915.0,0.0,0.0,0.0,0.0,0.0,1051.0,2299722.0
1022,Cuyahoga Valley NP,2013.0,2103010.0,0.0,6422427.0,0.0,6137.0,0.0,0.0,0.0,0.0,0.0,955.0,2103010.0
1023,Cuyahoga Valley NP,2014.0,2189849.0,0.0,6573737.0,0.0,6632.0,0.0,0.0,0.0,0.0,0.0,1460.0,2189849.0
1024,Cuyahoga Valley NP,2015.0,2284612.0,0.0,6798355.0,0.0,7351.0,0.0,0.0,0.0,0.0,0.0,1225.0,2284612.0
1025,Cuyahoga Valley NP,2016.0,2423390.0,0.0,7099454.0,0.0,7797.0,0.0,0.0,0.0,0.0,0.0,1545.0,2423390.0
1026,Cuyahoga Valley NP,2017.0,2226879.0,0.0,6389081.0,0.0,7670.0,0.0,0.0,0.0,0.0,0.0,997.0,2226879.0
